FRAUD ALERT | Time ID: 20011.0 | Amount: $1.00 | AI Score: 0.9997
FRAUD ALERT | Time ID: 19912.0 | Amount: $7.00 | AI Score: 0.7888
FRAUD ALERT | Time ID: 19912.0 | Amount: $20.00 | AI Score: 0.8707
FRAUD ALERT | Time ID: 19912.0 | Amount: $5.00 | AI Score: 0.8880
FRAUD ALERT | Time ID: 19912.0 | Amount: $5.00 | AI Score: 0.9856
FRAUD ALERT | Time ID: 19912.0 | Amount: $5.00 | AI Score: 0.9347
FRAUD ALERT | Time ID: 19912.0 | Amount: $10.00 | AI Score: 0.8156
FRAUD ALERT | Time ID: 19912.0 | Amount: $5.00 | AI Score: 0.8631
FRAUD ALERT | Time ID: 19912.0 | Amount: $5.00 | AI Score: 0.8936
FRAUD ALERT | Time ID: 19913.0 | Amount: $5.00 | AI Score: 0.8030
FRAUD ALERT | Time ID: 19913.0 | Amount: $5.00 | AI Score: 0.9131
FRAUD ALERT | Time ID: 19913.0 | Amount: $10.00 | AI Score: 0.7621
FRAUD ALERT | Time ID: 19913.0 | Amount: $10.00 | AI Score: 0.7146
FRAUD ALERT | Time ID: 19913.0 | Amount: $20.00 | AI Score: 0.7825
FRAUD ALERT | Time ID: 19914.0 | Amount: $25.00 | AI Score: 0.7392
FRAUD ALERT | Time ID: 19914.0 | Amount: $5.00 | AI Score: 0.8153
FRAUD ALERT | Time ID: 19914.0 | Amount: $5.00 | AI Score: 0.7095
FRAUD ALERT | Time ID: 19914.0 | Amount: $10.00 | AI Score: 0.8665
FRAUD ALERT | Time ID: 19914.0 | Amount: $5.00 | AI Score: 0.9152
FRAUD ALERT | Time ID: 19914.0 | Amount: $20.00 | AI Score: 0.8676
FRAUD ALERT | Time ID: 19914.0 | Amount: $10.00 | AI Score: 0.9096
FRAUD ALERT | Time ID: 19914.0 | Amount: $5.00 | AI Score: 0.8276
FRAUD ALERT | Time ID: 19914.0 | Amount: $5.00 | AI Score: 0.8539
FRAUD ALERT | Time ID: 19915.0 | Amount: $10.00 | AI Score: 0.8354
FRAUD ALERT | Time ID: 19915.0 | Amount: $10.00 | AI Score: 0.7145
FRAUD ALERT | Time ID: 19915.0 | Amount: $10.00 | AI Score: 0.7468
FRAUD ALERT | Time ID: 19916.0 | Amount: $5.00 | AI Score: 0.9679
FRAUD ALERT | Time ID: 19927.0 | Amount: $89.99 | AI Score: 0.9997
FRAUD ALERT | Time ID: 19930.0 | Amount: $1.52 | AI Score: 0.9908
FRAUD ALERT | Time ID: 19933.0 | Amount: $10.00 | AI Score: 0.8198
FRAUD ALERT | Time ID: 19940.0 | Amount: $89.99 | AI Score: 0.9989
FRAUD ALERT | Time ID: 19948.0 | Amount: $24.00 | AI Score: 0.8066
FRAUD ALERT | Time ID: 19960.0 | Amount: $10.06 | AI Score: 0.9852
FRAUD ALERT | Time ID: 19963.0 | Amount: $50.00 | AI Score: 0.7938
FRAUD ALERT | Time ID: 19965.0 | Amount: $40.00 | AI Score: 0.7028
FRAUD ALERT | Time ID: 19975.0 | Amount: $75.08 | AI Score: 1.0000
FRAUD ALERT | Time ID: 19991.0 | Amount: $89.99 | AI Score: 0.9999
FRAUD ALERT | Time ID: 20004.0 | Amount: $48.12 | AI Score: 0.9997
FRAUD ALERT | Time ID: 20011.0 | Amount: $1.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 20013.0 | Amount: $28.50 | AI Score: 0.8852
FRAUD ALERT | Time ID: 20033.0 | Amount: $825.00 | AI Score: 0.9998
FRAUD ALERT | Time ID: 20062.0 | Amount: $76.07 | AI Score: 0.7551
FRAUD ALERT | Time ID: 20064.0 | Amount: $203.50 | AI Score: 1.0000
FRAUD ALERT | Time ID: 20071.0 | Amount: $8.95 | AI Score: 0.7644
FRAUD ALERT | Time ID: 20074.0 | Amount: $2.50 | AI Score: 0.7698
FRAUD ALERT | Time ID: 20076.0 | Amount: $89.99 | AI Score: 0.9988
FRAUD ALERT | Time ID: 20096.0 | Amount: $2.69 | AI Score: 0.9984
FRAUD ALERT | Time ID: 20097.0 | Amount: $1.79 | AI Score: 1.0000
FRAUD ALERT | Time ID: 20099.0 | Amount: $89.99 | AI Score: 0.9987
FRAUD ALERT | Time ID: 20102.0 | Amount: $11.99 | AI Score: 0.9992
FRAUD ALERT | Time ID: 20121.0 | Amount: $4.58 | AI Score: 0.9998
FRAUD ALERT | Time ID: 20126.0 | Amount: $223.80 | AI Score: 0.9918
FRAUD ALERT | Time ID: 20174.0 | Amount: $612.64 | AI Score: 0.7402
FRAUD ALERT | Time ID: 20176.0 | Amount: $1.98 | AI Score: 0.9968
FRAUD ALERT | Time ID: 20189.0 | Amount: $5.99 | AI Score: 0.9685
FRAUD ALERT | Time ID: 20193.0 | Amount: $30.25 | AI Score: 0.9995
FRAUD ALERT | Time ID: 20213.0 | Amount: $89.99 | AI Score: 0.9993
FRAUD ALERT | Time ID: 20239.0 | Amount: $7.60 | AI Score: 0.7420
FRAUD ALERT | Time ID: 20241.0 | Amount: $5.00 | AI Score: 0.9217
FRAUD ALERT | Time ID: 20248.0 | Amount: $10.00 | AI Score: 0.9728
FRAUD ALERT | Time ID: 20254.0 | Amount: $50.00 | AI Score: 0.7159
FRAUD ALERT | Time ID: 20254.0 | Amount: $89.99 | AI Score: 0.9997
FRAUD ALERT | Time ID: 20289.0 | Amount: $1.98 | AI Score: 0.9903
FRAUD ALERT | Time ID: 20291.0 | Amount: $17.99 | AI Score: 0.9988
FRAUD ALERT | Time ID: 20293.0 | Amount: $1.79 | AI Score: 1.0000
FRAUD ALERT | Time ID: 20294.0 | Amount: $89.99 | AI Score: 0.9991
FRAUD ALERT | Time ID: 20303.0 | Amount: $1.78 | AI Score: 0.9989
FRAUD ALERT | Time ID: 20308.0 | Amount: $22.19 | AI Score: 0.9956
FRAUD ALERT | Time ID: 20313.0 | Amount: $59.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 20315.0 | Amount: $29.03 | AI Score: 0.7973
FRAUD ALERT | Time ID: 20327.0 | Amount: $12.00 | AI Score: 0.7549
FRAUD ALERT | Time ID: 20332.0 | Amount: $1.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 20338.0 | Amount: $99.99 | AI Score: 0.9996
FRAUD ALERT | Time ID: 20344.0 | Amount: $4.47 | AI Score: 0.9987
FRAUD ALERT | Time ID: 20358.0 | Amount: $31.85 | AI Score: 1.0000
FRAUD ALERT | Time ID: 20359.0 | Amount: $117.00 | AI Score: 0.9972
FRAUD ALERT | Time ID: 20382.0 | Amount: $45.98 | AI Score: 0.9839
FRAUD ALERT | Time ID: 20385.0 | Amount: $106.90 | AI Score: 1.0000
FRAUD ALERT | Time ID: 20388.0 | Amount: $1.79 | AI Score: 0.9988
FRAUD ALERT | Time ID: 20391.0 | Amount: $75.80 | AI Score: 1.0000
FRAUD ALERT | Time ID: 20434.0 | Amount: $89.99 | AI Score: 0.9989
FRAUD ALERT | Time ID: 20437.0 | Amount: $11.05 | AI Score: 0.7499
FRAUD ALERT | Time ID: 20451.0 | Amount: $1.00 | AI Score: 0.9998
FRAUD ALERT | Time ID: 20487.0 | Amount: $89.99 | AI Score: 0.9995
FRAUD ALERT | Time ID: 20488.0 | Amount: $238.44 | AI Score: 0.9774
FRAUD ALERT | Time ID: 20514.0 | Amount: $3.30 | AI Score: 0.9361
FRAUD ALERT | Time ID: 20525.0 | Amount: $3.00 | AI Score: 0.7525
FRAUD ALERT | Time ID: 20536.0 | Amount: $3.00 | AI Score: 0.8995
FRAUD ALERT | Time ID: 20544.0 | Amount: $3.00 | AI Score: 0.8404
FRAUD ALERT | Time ID: 20554.0 | Amount: $49.00 | AI Score: 0.8502
FRAUD ALERT | Time ID: 20556.0 | Amount: $167.59 | AI Score: 0.9471
FRAUD ALERT | Time ID: 20565.0 | Amount: $3.00 | AI Score: 0.8336
FRAUD ALERT | Time ID: 20571.0 | Amount: $5.00 | AI Score: 0.8140
FRAUD ALERT | Time ID: 20573.0 | Amount: $3.00 | AI Score: 1.0000
FRAUD ALERT | Time ID: 20573.0 | Amount: $5.00 | AI Score: 0.8606
FRAUD ALERT | Time ID: 20583.0 | Amount: $3.00 | AI Score: 0.8378
FRAUD ALERT | Time ID: 20591.0 | Amount: $5.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 20600.0 | Amount: $38.96 | AI Score: 0.9971
FRAUD ALERT | Time ID: 20602.0 | Amount: $221.38 | AI Score: 0.9932
FRAUD ALERT | Time ID: 20631.0 | Amount: $9.00 | AI Score: 0.8691
FRAUD ALERT | Time ID: 20638.0 | Amount: $89.99 | AI Score: 0.9996
FRAUD ALERT | Time ID: 20654.0 | Amount: $11.50 | AI Score: 0.9998
FRAUD ALERT | Time ID: 20662.0 | Amount: $2.67 | AI Score: 0.9992
FRAUD ALERT | Time ID: 20679.0 | Amount: $76.74 | AI Score: 0.9995
FRAUD ALERT | Time ID: 20682.0 | Amount: $9.99 | AI Score: 0.9027
FRAUD ALERT | Time ID: 20688.0 | Amount: $3.00 | AI Score: 0.7305
FRAUD ALERT | Time ID: 20700.0 | Amount: $99.99 | AI Score: 0.9834
FRAUD ALERT | Time ID: 20706.0 | Amount: $6.48 | AI Score: 0.9998
FRAUD ALERT | Time ID: 20742.0 | Amount: $1.79 | AI Score: 0.9774
FRAUD ALERT | Time ID: 20743.0 | Amount: $3.70 | AI Score: 0.7789
FRAUD ALERT | Time ID: 20804.0 | Amount: $89.99 | AI Score: 0.9997
FRAUD ALERT | Time ID: 20826.0 | Amount: $7.58 | AI Score: 1.0000
FRAUD ALERT | Time ID: 20831.0 | Amount: $89.99 | AI Score: 0.9962
FRAUD ALERT | Time ID: 20847.0 | Amount: $25.00 | AI Score: 0.8016
FRAUD ALERT | Time ID: 20873.0 | Amount: $67.00 | AI Score: 0.9978
FRAUD ALERT | Time ID: 20886.0 | Amount: $15.21 | AI Score: 0.9768
FRAUD ALERT | Time ID: 20931.0 | Amount: $1.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 20943.0 | Amount: $99.99 | AI Score: 0.9834
FRAUD ALERT | Time ID: 20995.0 | Amount: $52.06 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21010.0 | Amount: $1.98 | AI Score: 0.9704
FRAUD ALERT | Time ID: 21010.0 | Amount: $16.26 | AI Score: 0.9999
FRAUD ALERT | Time ID: 21011.0 | Amount: $1.78 | AI Score: 0.9754
FRAUD ALERT | Time ID: 21030.0 | Amount: $27.57 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21033.0 | Amount: $24.99 | AI Score: 0.9867
FRAUD ALERT | Time ID: 21044.0 | Amount: $1.98 | AI Score: 0.9991
FRAUD ALERT | Time ID: 21046.0 | Amount: $1.00 | AI Score: 0.9998
FRAUD ALERT | Time ID: 21056.0 | Amount: $38.95 | AI Score: 0.9999
FRAUD ALERT | Time ID: 21071.0 | Amount: $89.99 | AI Score: 0.9955
FRAUD ALERT | Time ID: 21080.0 | Amount: $1.00 | AI Score: 0.9887
FRAUD ALERT | Time ID: 21108.0 | Amount: $29.95 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21135.0 | Amount: $65.20 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21139.0 | Amount: $89.99 | AI Score: 0.9993
FRAUD ALERT | Time ID: 21150.0 | Amount: $182.75 | AI Score: 0.9537
FRAUD ALERT | Time ID: 21162.0 | Amount: $99.99 | AI Score: 0.9834
FRAUD ALERT | Time ID: 21217.0 | Amount: $108.46 | AI Score: 0.8177
FRAUD ALERT | Time ID: 21240.0 | Amount: $1.73 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21253.0 | Amount: $8.95 | AI Score: 0.9771
FRAUD ALERT | Time ID: 21266.0 | Amount: $32.13 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21276.0 | Amount: $29.67 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21343.0 | Amount: $80.00 | AI Score: 0.8525
FRAUD ALERT | Time ID: 21361.0 | Amount: $99.99 | AI Score: 0.9834
FRAUD ALERT | Time ID: 21366.0 | Amount: $25.00 | AI Score: 0.7902
FRAUD ALERT | Time ID: 21368.0 | Amount: $43.57 | AI Score: 0.7206
FRAUD ALERT | Time ID: 21371.0 | Amount: $89.99 | AI Score: 0.9961
FRAUD ALERT | Time ID: 21383.0 | Amount: $99.99 | AI Score: 0.9947
FRAUD ALERT | Time ID: 21386.0 | Amount: $89.99 | AI Score: 0.9996
FRAUD ALERT | Time ID: 21390.0 | Amount: $89.99 | AI Score: 0.9955
FRAUD ALERT | Time ID: 21395.0 | Amount: $11.66 | AI Score: 0.9363
FRAUD ALERT | Time ID: 21400.0 | Amount: $66.47 | AI Score: 0.9997
FRAUD ALERT | Time ID: 21405.0 | Amount: $80.50 | AI Score: 0.9996
FRAUD ALERT | Time ID: 21411.0 | Amount: $89.99 | AI Score: 0.9989
FRAUD ALERT | Time ID: 21413.0 | Amount: $89.99 | AI Score: 0.9971
FRAUD ALERT | Time ID: 21419.0 | Amount: $1.00 | AI Score: 0.9998
FRAUD ALERT | Time ID: 21426.0 | Amount: $89.99 | AI Score: 0.9330
FRAUD ALERT | Time ID: 21429.0 | Amount: $42.42 | AI Score: 0.9491
FRAUD ALERT | Time ID: 21434.0 | Amount: $89.99 | AI Score: 0.9987
FRAUD ALERT | Time ID: 21436.0 | Amount: $89.99 | AI Score: 0.9955
FRAUD ALERT | Time ID: 21437.0 | Amount: $3.59 | AI Score: 0.9990
FRAUD ALERT | Time ID: 21443.0 | Amount: $11.85 | AI Score: 0.7863
FRAUD ALERT | Time ID: 21461.0 | Amount: $89.99 | AI Score: 0.9987
FRAUD ALERT | Time ID: 21463.0 | Amount: $25.35 | AI Score: 0.9978
FRAUD ALERT | Time ID: 21469.0 | Amount: $21.69 | AI Score: 0.8183
FRAUD ALERT | Time ID: 21470.0 | Amount: $119.90 | AI Score: 0.9479
FRAUD ALERT | Time ID: 21497.0 | Amount: $36.40 | AI Score: 0.9986
FRAUD ALERT | Time ID: 21541.0 | Amount: $5.06 | AI Score: 0.9371
FRAUD ALERT | Time ID: 21546.0 | Amount: $14.99 | AI Score: 0.9070
FRAUD ALERT | Time ID: 21573.0 | Amount: $99.99 | AI Score: 0.9819
FRAUD ALERT | Time ID: 21576.0 | Amount: $89.99 | AI Score: 0.9989
FRAUD ALERT | Time ID: 21581.0 | Amount: $9.72 | AI Score: 0.9608
FRAUD ALERT | Time ID: 21584.0 | Amount: $39.10 | AI Score: 0.9998
FRAUD ALERT | Time ID: 21606.0 | Amount: $81.90 | AI Score: 0.7344
FRAUD ALERT | Time ID: 21657.0 | Amount: $11.38 | AI Score: 0.9993
FRAUD ALERT | Time ID: 21662.0 | Amount: $1.00 | AI Score: 0.9998
FRAUD ALERT | Time ID: 21689.0 | Amount: $30.00 | AI Score: 0.9334
FRAUD ALERT | Time ID: 21728.0 | Amount: $25.00 | AI Score: 0.9829
FRAUD ALERT | Time ID: 21742.0 | Amount: $1.98 | AI Score: 0.9999
FRAUD ALERT | Time ID: 21742.0 | Amount: $99.99 | AI Score: 0.9819
FRAUD ALERT | Time ID: 21744.0 | Amount: $52.90 | AI Score: 0.9997
FRAUD ALERT | Time ID: 21745.0 | Amount: $21.99 | AI Score: 0.7374
FRAUD ALERT | Time ID: 21766.0 | Amount: $173.66 | AI Score: 0.8918
FRAUD ALERT | Time ID: 21766.0 | Amount: $18.69 | AI Score: 0.8328
FRAUD ALERT | Time ID: 21782.0 | Amount: $83.57 | AI Score: 0.9999
FRAUD ALERT | Time ID: 21787.0 | Amount: $3.24 | AI Score: 0.8148
FRAUD ALERT | Time ID: 21820.0 | Amount: $9.99 | AI Score: 0.9879
FRAUD ALERT | Time ID: 21826.0 | Amount: $5.49 | AI Score: 0.9994
FRAUD ALERT | Time ID: 21839.0 | Amount: $349.45 | AI Score: 0.7285
FRAUD ALERT | Time ID: 21843.0 | Amount: $78.06 | AI Score: 0.9917
FRAUD ALERT | Time ID: 21844.0 | Amount: $35.15 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21849.0 | Amount: $10.95 | AI Score: 0.7605
FRAUD ALERT | Time ID: 21854.0 | Amount: $92.27 | AI Score: 0.8325
FRAUD ALERT | Time ID: 21855.0 | Amount: $78.06 | AI Score: 0.9784
FRAUD ALERT | Time ID: 21859.0 | Amount: $172.59 | AI Score: 0.7775
FRAUD ALERT | Time ID: 21860.0 | Amount: $9.99 | AI Score: 0.7229
FRAUD ALERT | Time ID: 21864.0 | Amount: $431.73 | AI Score: 0.9803
FRAUD ALERT | Time ID: 21867.0 | Amount: $99.99 | AI Score: 0.9930
FRAUD ALERT | Time ID: 21869.0 | Amount: $1.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21870.0 | Amount: $302.89 | AI Score: 0.9997
FRAUD ALERT | Time ID: 21887.0 | Amount: $7.44 | AI Score: 0.7100
FRAUD ALERT | Time ID: 21892.0 | Amount: $99.99 | AI Score: 0.8827
FRAUD ALERT | Time ID: 21899.0 | Amount: $166.55 | AI Score: 0.9999
FRAUD ALERT | Time ID: 21900.0 | Amount: $165.79 | AI Score: 0.7453
FRAUD ALERT | Time ID: 21901.0 | Amount: $54.55 | AI Score: 0.9997
FRAUD ALERT | Time ID: 21902.0 | Amount: $13.61 | AI Score: 1.0000
FRAUD ALERT | Time ID: 21911.0 | Amount: $5.95 | AI Score: 0.9999
FRAUD ALERT | Time ID: 21912.0 | Amount: $99.99 | AI Score: 0.9819
FRAUD ALERT | Time ID: 21930.0 | Amount: $18.96 | AI Score: 0.9998
FRAUD ALERT | Time ID: 21931.0 | Amount: $89.99 | AI Score: 0.7226
FRAUD ALERT | Time ID: 21973.0 | Amount: $11.38 | AI Score: 0.7870
FRAUD ALERT | Time ID: 21994.0 | Amount: $4.49 | AI Score: 0.9995
FRAUD ALERT | Time ID: 22019.0 | Amount: $137.30 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22021.0 | Amount: $565.00 | AI Score: 0.9901
FRAUD ALERT | Time ID: 22026.0 | Amount: $108.08 | AI Score: 0.8915
FRAUD ALERT | Time ID: 22044.0 | Amount: $17.59 | AI Score: 0.9997
FRAUD ALERT | Time ID: 22045.0 | Amount: $280.74 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22076.0 | Amount: $99.99 | AI Score: 0.9819
FRAUD ALERT | Time ID: 22101.0 | Amount: $8.98 | AI Score: 0.9527
FRAUD ALERT | Time ID: 22109.0 | Amount: $10.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 22121.0 | Amount: $15.77 | AI Score: 0.9997
FRAUD ALERT | Time ID: 22135.0 | Amount: $2.50 | AI Score: 0.7148
FRAUD ALERT | Time ID: 22138.0 | Amount: $132.10 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22138.0 | Amount: $4.47 | AI Score: 0.9744
FRAUD ALERT | Time ID: 22141.0 | Amount: $89.99 | AI Score: 0.9955
FRAUD ALERT | Time ID: 22142.0 | Amount: $5.99 | AI Score: 0.9963
FRAUD ALERT | Time ID: 22160.0 | Amount: $29.99 | AI Score: 0.9448
FRAUD ALERT | Time ID: 22162.0 | Amount: $50.22 | AI Score: 0.9942
FRAUD ALERT | Time ID: 22171.0 | Amount: $19.53 | AI Score: 0.7419
FRAUD ALERT | Time ID: 22204.0 | Amount: $350.00 | AI Score: 0.8623
FRAUD ALERT | Time ID: 22207.0 | Amount: $1.52 | AI Score: 0.9997
FRAUD ALERT | Time ID: 22207.0 | Amount: $7.55 | AI Score: 0.9995
FRAUD ALERT | Time ID: 22211.0 | Amount: $667.23 | AI Score: 0.8842
FRAUD ALERT | Time ID: 22212.0 | Amount: $37.56 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22214.0 | Amount: $114.10 | AI Score: 0.9998
FRAUD ALERT | Time ID: 22222.0 | Amount: $1230.49 | AI Score: 0.9979
FRAUD ALERT | Time ID: 22261.0 | Amount: $99.99 | AI Score: 0.9819
FRAUD ALERT | Time ID: 22289.0 | Amount: $131.41 | AI Score: 0.7849
FRAUD ALERT | Time ID: 22322.0 | Amount: $1350.00 | AI Score: 0.8765
FRAUD ALERT | Time ID: 22326.0 | Amount: $77.25 | AI Score: 0.7824
FRAUD ALERT | Time ID: 22365.0 | Amount: $57.28 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22376.0 | Amount: $400.00 | AI Score: 0.9714
FRAUD ALERT | Time ID: 22391.0 | Amount: $7.82 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22431.0 | Amount: $320.00 | AI Score: 0.7724
FRAUD ALERT | Time ID: 22434.0 | Amount: $11.28 | AI Score: 0.9987
FRAUD ALERT | Time ID: 22440.0 | Amount: $1.29 | AI Score: 0.9999
FRAUD ALERT | Time ID: 22455.0 | Amount: $86.44 | AI Score: 0.9970
FRAUD ALERT | Time ID: 22464.0 | Amount: $24.40 | AI Score: 0.9995
FRAUD ALERT | Time ID: 22487.0 | Amount: $2.99 | AI Score: 0.9693
FRAUD ALERT | Time ID: 22490.0 | Amount: $99.99 | AI Score: 0.9819
FRAUD ALERT | Time ID: 22498.0 | Amount: $729.00 | AI Score: 0.7063
FRAUD ALERT | Time ID: 22504.0 | Amount: $183.17 | AI Score: 0.9997
FRAUD ALERT | Time ID: 22516.0 | Amount: $1.79 | AI Score: 0.9994
FRAUD ALERT | Time ID: 22529.0 | Amount: $336.73 | AI Score: 0.7635
FRAUD ALERT | Time ID: 22542.0 | Amount: $23.27 | AI Score: 0.7943
FRAUD ALERT | Time ID: 22555.0 | Amount: $2.69 | AI Score: 0.9364
FRAUD ALERT | Time ID: 22573.0 | Amount: $15.00 | AI Score: 0.8193
FRAUD ALERT | Time ID: 22575.0 | Amount: $383.90 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22583.0 | Amount: $18.96 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22596.0 | Amount: $357.75 | AI Score: 0.9998
FRAUD ALERT | Time ID: 22604.0 | Amount: $9.99 | AI Score: 0.7720
FRAUD ALERT | Time ID: 22605.0 | Amount: $18.96 | AI Score: 0.8305
FRAUD ALERT | Time ID: 22610.0 | Amount: $8.99 | AI Score: 0.9991
FRAUD ALERT | Time ID: 22645.0 | Amount: $1.98 | AI Score: 0.9990
FRAUD ALERT | Time ID: 22671.0 | Amount: $896.60 | AI Score: 0.9954
FRAUD ALERT | Time ID: 22672.0 | Amount: $1.79 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22674.0 | Amount: $68.90 | AI Score: 0.9593
FRAUD ALERT | Time ID: 22677.0 | Amount: $5.49 | AI Score: 0.9957
FRAUD ALERT | Time ID: 22722.0 | Amount: $1123.16 | AI Score: 0.9944
FRAUD ALERT | Time ID: 22759.0 | Amount: $89.99 | AI Score: 0.9607
FRAUD ALERT | Time ID: 22763.0 | Amount: $89.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22763.0 | Amount: $26.50 | AI Score: 0.9999
FRAUD ALERT | Time ID: 22774.0 | Amount: $89.99 | AI Score: 0.9980
FRAUD ALERT | Time ID: 22782.0 | Amount: $35.02 | AI Score: 0.9885
FRAUD ALERT | Time ID: 22784.0 | Amount: $12.48 | AI Score: 0.9577
FRAUD ALERT | Time ID: 22785.0 | Amount: $1.79 | AI Score: 0.9929
FRAUD ALERT | Time ID: 22788.0 | Amount: $11.85 | AI Score: 0.7692
FRAUD ALERT | Time ID: 22788.0 | Amount: $89.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22789.0 | Amount: $6.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22792.0 | Amount: $8.30 | AI Score: 0.9997
FRAUD ALERT | Time ID: 22792.0 | Amount: $25.00 | AI Score: 0.9919
FRAUD ALERT | Time ID: 22796.0 | Amount: $89.99 | AI Score: 0.9607
FRAUD ALERT | Time ID: 22798.0 | Amount: $89.99 | AI Score: 0.9974
FRAUD ALERT | Time ID: 22803.0 | Amount: $1.98 | AI Score: 0.9999
FRAUD ALERT | Time ID: 22814.0 | Amount: $89.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22815.0 | Amount: $7.74 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22821.0 | Amount: $89.99 | AI Score: 0.9937
FRAUD ALERT | Time ID: 22824.0 | Amount: $89.99 | AI Score: 0.9607
FRAUD ALERT | Time ID: 22831.0 | Amount: $18.50 | AI Score: 0.9999
FRAUD ALERT | Time ID: 22839.0 | Amount: $752.01 | AI Score: 0.8682
FRAUD ALERT | Time ID: 22839.0 | Amount: $89.99 | AI Score: 0.9994
FRAUD ALERT | Time ID: 22843.0 | Amount: $10.00 | AI Score: 0.9981
FRAUD ALERT | Time ID: 22850.0 | Amount: $64.99 | AI Score: 0.7980
FRAUD ALERT | Time ID: 22858.0 | Amount: $4.49 | AI Score: 0.9175
FRAUD ALERT | Time ID: 22864.0 | Amount: $89.99 | AI Score: 0.9941
FRAUD ALERT | Time ID: 22883.0 | Amount: $5.64 | AI Score: 0.9303
FRAUD ALERT | Time ID: 22891.0 | Amount: $89.99 | AI Score: 0.9984
FRAUD ALERT | Time ID: 22900.0 | Amount: $127.00 | AI Score: 0.9139
FRAUD ALERT | Time ID: 22900.0 | Amount: $329.00 | AI Score: 0.9999
FRAUD ALERT | Time ID: 22907.0 | Amount: $1.98 | AI Score: 0.9569
FRAUD ALERT | Time ID: 22911.0 | Amount: $15.31 | AI Score: 0.9966
FRAUD ALERT | Time ID: 22915.0 | Amount: $15.21 | AI Score: 0.9981
FRAUD ALERT | Time ID: 22916.0 | Amount: $10.98 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22917.0 | Amount: $1.98 | AI Score: 0.9941
FRAUD ALERT | Time ID: 22927.0 | Amount: $613.91 | AI Score: 0.7462
FRAUD ALERT | Time ID: 22930.0 | Amount: $89.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22955.0 | Amount: $89.99 | AI Score: 0.9999
FRAUD ALERT | Time ID: 22975.0 | Amount: $5.00 | AI Score: 0.9433
FRAUD ALERT | Time ID: 22976.0 | Amount: $24.21 | AI Score: 0.9330
FRAUD ALERT | Time ID: 22978.0 | Amount: $89.99 | AI Score: 0.9987
FRAUD ALERT | Time ID: 22990.0 | Amount: $29.90 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22990.0 | Amount: $8.98 | AI Score: 0.9907
FRAUD ALERT | Time ID: 22991.0 | Amount: $6.79 | AI Score: 1.0000
FRAUD ALERT | Time ID: 22992.0 | Amount: $11.85 | AI Score: 0.7031
FRAUD ALERT | Time ID: 23000.0 | Amount: $89.99 | AI Score: 0.9973
FRAUD ALERT | Time ID: 23010.0 | Amount: $379.18 | AI Score: 0.7138
FRAUD ALERT | Time ID: 23025.0 | Amount: $89.99 | AI Score: 0.9964
FRAUD ALERT | Time ID: 23031.0 | Amount: $2.69 | AI Score: 0.9997
FRAUD ALERT | Time ID: 23047.0 | Amount: $13.99 | AI Score: 1.0000
FRAUD ALERT | Time ID: 23058.0 | Amount: $9.99 | AI Score: 0.8374
FRAUD ALERT | Time ID: 23061.0 | Amount: $17.99 | AI Score: 0.9998
FRAUD ALERT | Time ID: 23070.0 | Amount: $147.89 | AI Score: 0.8251
FRAUD ALERT | Time ID: 23071.0 | Amount: $4.49 | AI Score: 0.9460
FRAUD ALERT | Time ID: 23079.0 | Amount: $40.70 | AI Score: 0.9998
FRAUD ALERT | Time ID: 23081.0 | Amount: $5.35 | AI Score: 0.8072
FRAUD ALERT | Time ID: 23083.0 | Amount: $16.89 | AI Score: 1.0000
FRAUD ALERT | Time ID: 23101.0 | Amount: $185.94 | AI Score: 0.7342
FRAUD ALERT | Time ID: 23109.0 | Amount: $89.99 | AI Score: 0.9988
